,title,link,summary,published,tags,category,credit,source
0,"Ministerstvo zdravotnictví nepřipravuje plán na příští školní rok dostatečně rychle, stěžuje si Plaga",https://www.lidovky.cz/domov/plaga-se-obava-zda-se-skoly-dozvedi-plan-pro-novy-skolni-rok-do-30-cervna.A210621_144746_ln_domov_hetom#utm_source=rss&utm_medium=feed&utm_campaign=ln_domov&utm_content=main,"Ministerstvo zdravotnictví podle ministra školství Roberta Plagy (za ANO) nepřipravuje plán pro fungování škol od září dostatečně rychle. Plaga se proto obává, zda se školám podaří poskytnout informace do 30. června, jak oba úřady přislíbily. Ministr školství to v pondělí řekl ČTK.",2021-06-21 12:47:00,['Zprávy - Domov'],Zprávy z domova,MAFRA,lidovky.cz
1,"Údajný výtržník v Teplicích zemřel v sanitce po zpacifikování policií. Jako Floyd, ozývají se Romové",https://www.lidovky.cz/domov/pripad-floyd-i-v-cechach-policie-zakrocila-proti-zdrogovanemu-romovi-muz-nasledne-zemrel.A210621_115446_ln_domov_lkra#utm_source=rss&utm_medium=feed&utm_campaign=ln_domov&utm_content=main,"V Teplicích se v sobotu odehrál policejní zákrok, který skončil smrtí. Předcházelo tomu výtržnictví, k němuž pořádková jednotka vyjela. Na místě našla ležícího muže, který posléze na policisty zaútočil škrábanci a kousanci. Ti proti útočníkovi použili donucovací prostředky a na zemi ho spoutali. Konflikt natočil jeden ze svědků události, a protože agresor posléze zemřel, na sociálních sítích začali zatýkaného výtržníka přirovnávat k romskému Georgi Floydovi.",2021-06-21 12:39:00,['Zprávy - Domov'],Zprávy z domova,YouTube,lidovky.cz
91,"Platby za státní pojištěnce vzrostou příští rok o 200 korun měsíčně, uvedli Vojtěch a Schillerová",https://www.lidovky.cz/byznys/moje-penize/platba-za-statni-pojistence-se-v-roce-2022-zvysi-o-200-korun-mesicne.A210621_134444_moje-penize_hetom#utm_source=rss&utm_medium=feed&utm_campaign=ln_byznys&utm_content=main,"Ministři zdravotnictví a financí Adam Vojtěch a Alena Schillerová (oba za ANO) se shodli na navýšení platby za státní pojištěnce v příštím roce o 200 korun měsíčně z dosavadních 1767 korun. Bude to stát 14 až 15 miliard korun navíc, původně se hovořilo až o 16 miliardách.",2021-06-21 11:44:00,['Byznys - Moje peníze'],Byznys zprávy,MAFRA,lidovky.cz
120,"Zemřela herečka Nina Divíšková, bylo jí 84 let. Hrála v řadě filmů, proslavila se i jako dabérka",https://www.lidovky.cz/kultura/ve-veku-84-let-dnes-zemrela-herecka-nina-diviskova.A210621_140724_ln_kultura_hetom#utm_source=rss&utm_medium=feed&utm_campaign=ln_kultura&utm_content=main,"Ve věku 84 let dnes zemřela herečka Nina Divíšková, která byla dlouhá léta spjata s pražským Činoherním klubem. ČTK to sdělil její manžel, herec a režisér Jan Kačer. Divíšková ztvárnila mnoho televizních a filmových rolí a věnovala se také dabingu, kde ji diváci znají díky jejímu nezaměnitelnému hlubokému hlasu",2021-06-21 12:07:00,['Zprávy - Kultura'],Kultura,ČTK,lidovky.cz
121,Ediční čin nejen pietní. Na erbu Pavly Lidmilové se skví duch i charakter,https://www.lidovky.cz/kultura/edicni-cin-nejen-pietni-na-erbu-pavly-lidmilove-se-skvi-duch-i-charakter.A210618_104425_ln_kultura_jto#utm_source=rss&utm_medium=feed&utm_campaign=ln_kultura&utm_content=main,Vryp Pavly Lidmilové (1932–2019) do naší kultury překladem Pessoy – Kniha neklidu – je hluboký a naší vděčností oslavený. Fernando Pessoa – nadto ve zjitřených letech koroze rudého režimu v 60. letech minulého století – byl zjevení a dar stoupat na jednu z velehor světové prózy.,2021-06-21 12:00:00,['Zprávy - Kultura'],Kultura,GALÉN,lidovky.cz
300,"Nemohu si nerýpnout do ministerstva zdravotnictví, říká k odměnám za boj s covidem Kubek",https://www.irozhlas.cz/zpravy-domov/koronavirus-cesko-odmeny-zdravotnici-ministerstvo-zdravotnictvi-milan-kubek_2106211422_ako,"Peníze na odměny za boj s epidemií poskytovatelé zdravotních služeb nakonec dostanou, řekl v pondělním vysílání Radiožurnálu prezident České lékařské komory Milan Kubek. Záležet ale podle něj bude, jestli svým lidem vyplatí to, co jim náleží. Mrzí ho také, že se všechno táhne tak strašně dlouho. Jak sám říká „nemohu si nerýpnout do ministerstva zdravotnictví“.",2021-06-21 12:22:00,[],Zprávy z domova,,irozhlas.cz
301,Dostálová plánuje 500 miliard podpory městům. Pomocí poukazů chce podpořit městskou turistiku,https://www.irozhlas.cz/zpravy-domov/turismus-v-cr-cestovani-dostalova_2106211359_ere,"Ministerstvo pro místní rozvoj chystá podporu pro krajská města formou poukazů. Připraveno má 500 milionů korun, které budou k dispozici z nevyužitých peněz z již uskutečněných programů pomoci v souvislosti s pandemií koronaviru. Města, která z vlastní iniciativy poukazy na podporu turismu vytvořila, je budou moci využít. Stejnou sumu, která do poukazů vloží sama města, jim přispěje stát.",2021-06-21 11:59:00,[],Zprávy z domova,,irozhlas.cz
320,Evropská unie rozšiřuje sankce proti běloruskému režimu. Restrikce dopadnou i na rektory univerzit,https://www.irozhlas.cz/zpravy-svet/evropska-unie-belorusko-sankce-raman-pratasevic-alexandr-lukasenko_2106211423_miz,Ministři zahraničí zemí Evropské unie dosáhli politické shody na hospodářských sankcích proti běloruskému režimu. Novinářům to v Lucemburku řekl šéf české diplomacie Jakub Kulhánek z ČSSD. Postihy zaměřené na několik konkrétních odvětví běloruské ekonomiky by měly citelně zasáhnout autoritářského prezidenta Alexandra Lukašenka. Zástupci unijních vlád potvrdili přidání osmi desítek činitelů a skupiny subjektů na dosavadní sankční seznam.,2021-06-21 12:23:00,[],Zprávy ze světa,,irozhlas.cz
360,"Plzeňský prazdroj přišel na tržbách o miliardu. V Česku mu prodej klesl, v zahraničí se naopak zvýšil",https://www.irozhlas.cz/ekonomika/plzensky-prazdroj-pivovar-trzby-pokles-koronavirus_2106211413_piv,"Plzeňskému Prazdroji klesl loni čistý zisk o pětinu na 3,8 miliardy korun. Tržby se meziročně snížily o více než miliardu na téměř 16 miliard korun. „Ani větší zájem o pivo v lahvích a plechovkách v Česku, ani udržení zahraničních prodejů na úrovni z roku 2019 nedokázaly vykompenzovat ztráty, které nám způsobilo tuzemské omezení provozu restaurací a hospod,“ uvedl v pondělí generální ředitel Plzeňského Prazdroje Dragos Constantinescu.",2021-06-21 12:13:00,[],Ekonomika,,irozhlas.cz
380,V 84 letech zemřela herečka Nina Divíšková. Lidé ji znali z Činoherního klubu nebo ze seriálu Vyprávěj,https://www.irozhlas.cz/kultura/divadlo/nina-diviskova-herecka-smrt-vypravej_2106211430_zuj,"Zemřela herečka Nina Divíšková, bylo jí 84 let. Brněnská rodačka spojila svou hereckou dráhu především s Činoherním klubem, kde byla v angažmá 35 let. Výrazné role ztvárnila třeba v komediích Mandragora nebo Podivné odpoledne doktora Zvonka Burkeho. Známá je také jako energická babička z televizního seriálu Vyprávěj.",2021-06-21 12:30:00,[],Kultura,,irozhlas.cz
440,Studio N: Utržené sluchátko Miloše Zemana,https://denikn.cz/649596/studio-n-utrzene-sluchatko-milose-zemana/,Dostat se k prezidentovi je čím dál komplikovanější i pro členy vlády včetně premiéra. V poslední době už se s Milošem Zemanem nemohou spojit ani přes pevnou linku. Podle zjištění Deníku N se musejí obracet na hradního kancléře Vratislava Mynáře. Hosty podcastu jsou reportérky Zdislava Pokorná a Bára Janáková.,2021-06-21 12:50:52,"['Česko', 'Podcast Studio N', 'Miloš Zeman', 'Studio N']",Česko,,denikn.cz
450,Jak funguje nová izraelská široká koalice poprvé s Araby? Řeší Netanjahua i návrat covidu,https://denikn.cz/649769/jak-funguje-nova-izraelska-siroka-koalice-poprve-s-araby-resi-netanjahua-i-navrat-covidu/,"Expremiér Netanjahu otálí s opuštěním premiérského sídla, nový lídr křehké široké koalice s Araby v kabinetu musí řešit zákon proti izraelským Arabům i nezákonné osady na palestinských územích a do toho se v zemi očkovacích šampionů vracejí obavy z covidu a mutace delta.",2021-06-21 12:25:47,"['Svět', 'Blízký východ', 'Izrael']",Svět,,denikn.cz
340,"Jeden majitel, dva kluby? ‚V českých profesionálních soutěžích to není možné,‘ říká šéf licenční komise",https://www.irozhlas.cz/sport/fotbal/fotbal-fortuna-liga-kretinsky-sadek-majitele-kluby_2106211544_wei,"V českém fotbale by mohl mít jeden majitel dva profesionální kluby. Takové informace v posledních dnech přinesla tuzemská média. CNN Prima News uvedla, že Daniel Křetínský chce majetkově vstoupit do Viktorie Plzeň.",2021-06-21 13:44:00,[],Sport,,irozhlas.cz
341,"Jediným českým cyklistou na letošní Tour de France bude Vakoč, premiéra čeká Van der Poela",https://www.irozhlas.cz/sport/ostatni-sporty/petr-vakoc-tour-de-france-ucast-cyklistika-alpecin-fenix-mathie-van-der-poel_2106211456_mim,"Cyklista Petr Vakoč se podruhé ve své kariéře představí na slavné Tour de France. Český závodník, který obléká dres stáje Alpecin-Fenix, je v nominaci společně s Mathieuem van der Poelem, pro kterého to bude premiéra na závodě Grand Tour.",2021-06-21 12:56:00,[],Sport,,irozhlas.cz
450,Novinky z olympiády: Sportovci se musejí připravit na povinné respirátory a suši bez syrového masa,https://denikn.cz/649683/novinky-z-olympiady-sportovci-se-museji-pripravit-na-povinne-respiratory-a-susi-bez-syroveho-masa/,"Tokio také objevilo prvního na koronavirus pozitivního sportovce a zamítlo mu vstup do Japonska, přestože byl plně očkován a před odletem měl negativní test. Mezinárodní olympijský výbor rozhodnutí Japonců schválil a ve hře jsou stále hry bez diváků, kdyby vláda v zemi znovu vyhlásila nouzový stav.",2021-06-21 13:07:44,"['Sport', 'Svět', 'Dálný východ', 'Olympijské hry']",Svět,,denikn.cz
1,"Pro Čechy očkované v cizině budou platit stejné podmínky jako pro očkované v ČR, uvedl Vojtěch",https://www.lidovky.cz/domov/cekame-tiskova-konference-po-jednani-vlady.A210621_155742_ln_domov_lros#utm_source=rss&utm_medium=feed&utm_campaign=ln_domov&utm_content=main,"Pro občany České republiky a zemí Evropské unie, kteří mají přechodný nebo trvalý pobyt v ČR, budou v případě absolvovaného očkování proti covidu-19 vakcínami schválenými Evropskou agenturou pro léčivé přípravky (EMA) v třetích zemích platit stejné podmínky jako pro občany očkované v Česku. Schválila to dnes vláda, řekl na tiskové konferenci ministr zdravotnictví Adam Vojtěch (za ANO).",2021-06-21 13:57:00,['Zprávy - Domov'],Zprávy z domova,MAFRA,lidovky.cz
30,"Remdesivir prokazatelně zabírá, tvrdí po nových testech společnost Gilead",https://www.lidovky.cz/svet/remdesivir-prokazatelne-zabira-tvrdi-po-novych-testech-spolecnost-gilead.A210621_161059_ln_zahranici_lihem#utm_source=rss&utm_medium=feed&utm_campaign=ln_zahranici&utm_content=main,"Americká farmaceutická společnost Gilead Sciences tvrdí, že její lék remdesivir podle nových studií prokazatelně snižuje úmrtnost na covid-19 a zvyšuje rovněž šanci, že lidé s těžkým průběhem nemoci budou moci dříve opustit nemocnici. Remdesivir, který v Gilead vyvinul tým pod vedením Čecha Tomáše Cihláře, byl jedním z prvních přípravků na světě používaných pro léčbu těžkého průběhu covidu-19.",2021-06-21 14:10:00,['Zprávy - Svět'],Zprávy ze světa,Reuters,lidovky.cz
120,RECENZE: Mraky kvérů na mraky Rusů. Nikdo si efektivně vylívá zlost na těch špatných,https://www.lidovky.cz/kultura/recenze-mraky-kveru-na-mraky-rusu-nikdo-si-efektivne-vyliva-zlost-na-tech-spatnych.A210621_114913_ln_kultura_jto#utm_source=rss&utm_medium=feed&utm_campaign=ln_kultura&utm_content=main,"Mstitelský thriller Nikdo sází na nezvyklé obsazení, lehkost stylu a palčivou touhu upozaděných lidí někomu strašně rozbít ústa.",2021-06-21 14:00:00,['Zprávy - Kultura'],Kultura,CINEMART,lidovky.cz
300,"ONLINE: Česko začne uznávat očkování z třetích zemí vakcínami, které byly schválené Evropskou unií",https://www.irozhlas.cz/zpravy-domov/cesko-zacne-uznavat-ockovani-z-tretich-zemi_2106211649_btk,"Pro občany České republiky a zemí Evropské unie, kteří mají přechodný nebo trvalý pobyt v České republice, budou v případě absolvovaného očkování proti covidu-19 vakcínami schválenými Evropskou agenturou pro léčivé přípravky (EMA) v třetích zemích platit stejné podmínky jako pro občany očkované v Česku. Schválila to v pondělí vláda, řekl na tiskové konferenci ministr zdravotnictví Adam Vojtěch (za ANO).",2021-06-21 14:49:00,[],Zprávy z domova,,irozhlas.cz
340,"Z náhradníka oporou. ‚Mohlo pomoct, že jsem toho na jaře tolik neodehrál,‘ říká o vzestupu formy Masopust",https://www.irozhlas.cz/sport/fotbal/fotbal-mistrovstvi-evropy-cesko-lukas-masopust-anglie_2106211630_wei,Ve Slavii se na jaře kolikrát nevešel do základní sestavy. V konkurenci Abdallaha Simy nebo Alexandra Baha to měl Lukáš Masopust složité. Jeho forma ale šla s blížícím se mistrovstvím Evropy nahoru. A nyní na šampionátu je rychlonohý záložník stabilním členem základní sestavy české reprezentace.,2021-06-21 14:30:00,[],Sport,,irozhlas.cz
341,ONLINE: Ukrajina - Rakousko 0:0. Přímý souboj na Euru o druhé místo ve skupině C,https://www.irozhlas.cz/sport/fotbal/ukrajina-rakousko-euro-2020-fotbal-sledovani-online-zapas-prenos_2106211600_mim,"Ukrajincům i remíza zaručí druhou pozici. Rakušanům by případný bod měl s velkou pravděpodobností stačit k tomu, aby postoupili do osmifinále jako jeden ze čtyř nejlepších celků na třetích místech.",2021-06-21 14:00:00,[],Sport,,irozhlas.cz
480,Způsob tohoto léta zdá se být poněkud temným. Na co se dívat na streamovacích platformách v červnu,https://denikn.cz/649657/zpusob-tohoto-leta-zda-se-byt-ponekud-temnym-na-co-se-divat-na-streamovacich-platformach-v-cervnu/,"V horkém létě vám husí kůži musí nahnat trocha hrůzy a monster. Zombie, obří krabi nebo duch mrtvé holčičky? Odreagovat se můžete ekonomikou anebo soucitem se sportovci, kteří byli o fous druzí.",2021-06-21 14:39:30,"['Kultura', 'Film', 'Streamovací služby']",Kultura,,denikn.cz
481,"Osudy dobrého vlastence Raichla. Petr Stančík zpracoval osud člověka, který inspiroval i film Staříci",https://denikn.cz/649696/osudy-dobreho-vlastence-raichla-petr-stancik-zpracoval-osud-cloveka-ktery-inspiroval-i-film-starici/,"Petr Stančík napsal román o válečném hrdinovi, který ve stáří chystal atentát na nechvalně proslulého komunistického prokurátora. Pro jeho tvorbu je to nečekaný příklon k psaní o reálných osobách.",2021-06-21 14:11:58,"['Kultura', 'Literatura']",Kultura,,denikn.cz
1,"Kabinet schválil zprávu o extremismu, která zmiňuje i sněmovní hnutí SPD",https://www.lidovky.cz/domov/kabinet-schvalil-zpravu-o-extremismu-ktera-zminuje-i-snemovni-hnuti-spd.A210621_170145_ln_domov_lihem#utm_source=rss&utm_medium=feed&utm_campaign=ln_domov&utm_content=main,"Zprávu o extremismu a předsudečné nenávisti na území Česka v loňském roce schválila vláda. Vyplývá to z výsledků jednání zveřejněných na webu kabinetu. Zpráva uvádí, že nejvýznamnějším uskupením s dominujícími „xenofobními a vyhroceně nacionalistickými prvky“ zůstalo hnutí Svoboda a přímá demokracie (SPD) Tomia Okamury.",2021-06-21 15:01:00,['Zprávy - Domov'],Zprávy z domova,ČTK,lidovky.cz
120,"Vznikne konkurence Zlatým glóbům? Asociace hovoří o změně, ale brání se jí, tvrdí ‚odpadlíci‘",https://www.lidovky.cz/kultura/vznikne-konkurence-zlatym-globum-asociace-hovori-o-zmene-ale-brani-se-ji-tvrdi-odpadlici.A210621_131632_ln_kultura_jto#utm_source=rss&utm_medium=feed&utm_campaign=ln_kultura&utm_content=main,"Z Asociace zahraničních novinářů v Hollywoodu (HFPA) po vlně kritiky odchází dva členové. Plánují založit konkurenční organizaci. Organizátoři Zlatých glóbů podle na veřejnosti mluví o změně, ale ve skutečnosti se jí brání.",2021-06-21 15:00:00,['Zprávy - Kultura'],Kultura,"Searchlight, Netflix, Amazon",lidovky.cz
300,Vláda schválila zprávu o extremismu. SPD je podle ní uskupení s xenofobními a nacionalistickými prvky,https://www.irozhlas.cz/zpravy-domov/zprava-o-extremismu-spd-tomio-okamura-jan-hamacek-xenofobie-nacionalismus_2106211734_jgr,"Zprávu o extremismu a předsudečné nenávisti na území Česka v loňském roce schválila vláda. Zpráva uvádí, že nejvýznamnějším uskupením s dominujícími „xenofobními a vyhroceně nacionalistickými prvky“ zůstalo hnutí Svoboda a přímá demokracie (SPD) Tomia Okamury. Ministr vnitra Jan Hamáček (ČSSD) na twitteru odmítl Okamurovy výtky, že resort zprávu využívá k politickému boji, dělá to podle něj naopak šéf SPD.",2021-06-21 15:34:00,[],Zprávy z domova,,irozhlas.cz
301,"Veřejnost je proti výběru nové ředitelky ústecké zoo. Desítky lidí podepsaly petici, hrozí i rozpad koalice",https://www.irozhlas.cz/zpravy-domov/psenkova-fejk-zoo-usti-nad-labem-petice_2106211726_piv,"Výběr zooložky Ilony Pšenkové do čela ústecké zoologické zahrady vyvolal nevoli u veřejnosti. Ta v petici požaduje, aby se vedení instituce ujal bývalý ředitel pražské zoo Petr Fejk. Pšenkovou vybrala městská rada, přestože ve výběrovém řízení vyhrál Fejk. Výběr ředitelky způsobil i rozpor v ústecké koalici, která by se měla tento týden sejít a domluvit se na jejím dalším fungování. Krajním řešením by mohlo být i vypovězení koaliční smlouvy.",2021-06-21 15:26:00,[],Zprávy z domova,,irozhlas.cz
302,"Zajišťovací příkaz je zejména krajním nástrojem. Chci slyšet o soudních sporech firem, řekl Votava",https://www.irozhlas.cz/zpravy-domov/zajistovaci-prikaz-danovy-rad-dane_2106211655_ere,"Sněmovní rozpočtový výbor se bude na středečním zasedání opět zabývat tím, jak finanční správa uplatňuje vůči daňovým poplatníkům zajišťovací příkazy. Stojí to v pozvánce na jednání výboru. Podle člena výboru a zpravodaje k tomuto bodu Václava Votavy (ČSSD) řekl, že chce slyšet informace například o probíhajících soudních sporech nebo o odškodňování firem, kterým dá soud za pravdu.",2021-06-21 14:55:00,[],Zprávy z domova,,irozhlas.cz
340,"Měsíc do Tokia mají Češi 77 jistých míst. ‚Přáli bychom si stovku,‘ říká Doktor z olympijského výboru",https://www.irozhlas.cz/sport/olympijske-hry/olympijske-hry-2020-tokio-cesko-vyprava-ucastnici_2106211711_wei,"Měsíc před zahájením odložených olympijských her v Tokiu má česká výprava zajištěných 77 účastnických míst. Sportovní ředitel Českého olympijského výboru Martin Doktor věří, že do konce kvalifikačních bojů by se toto číslo mohlo přehoupnout přes stovku. Na předchozích letních hrách v Riu de Janeiro v roce 2016 startovalo 104 českých sportovců, nejméně od OH 1956 v Melbourne.",2021-06-21 15:11:00,[],Sport,,irozhlas.cz
341,"O titulu se rozhodne na poslední chvíli, rozhodnou detaily, myslí si experti o duelu Red Bullu a Mercedesu",https://www.irozhlas.cz/sport/ostatni-sporty/formule-1-red-bull-mercedes-verstappen-hamilton_2106211700_wei,"Absolutní nadvláda Mercedesu ve formuli 1 se možná blíží ke svému konci. Tým, který ovládl Pohár konstruktérů sedmkrát za sebou, totiž v aktuální sezoně prohrává s Red Bullem. A to platilo i v nedělní Velké ceně Francie.",2021-06-21 15:00:00,[],Sport,,irozhlas.cz
360,"Pandemie trvale změnila podobu nakupování. Lidé dělají větší nákupy, chodí méně do prodejen",https://www.irozhlas.cz/ekonomika/koronavirus-nakupy-obchody-finance-ekonomika-svaz-obchodu-a-cestovniho-ruchu-cr_2106211747_hyh,"Podle Svazu obchodu a cestovního ruchu ČR si lidé zvykli na pandemický způsob nakupování. Vysokou míru obliby si drží především nákupy na internetu. Stále častější jsou také nákupy v diskontech, na jejichž úkor ztrácejí velké hypermarkety. Lidé totiž preferují prostory, kde se nachází méně zákazníků. Kvůli strachu z budoucnosti pak lidé odkládají nejen velké, ale i malé nákupy.",2021-06-21 15:47:00,[],Ekonomika,,irozhlas.cz
420,Od popravy 27 účastníků stavovského povstání uplynulo 400 let. Byla veřejná a začala už v pět ráno,https://www.irozhlas.cz/veda-technologie/historie/vyroci-staromestske-namesti-poprava-stavovske-povstani-habsburkove_2106211749_tzr,"Protestantské stavy proti katolické dynastii Habsburků. Řeč je o českém stavovském povstání, které fakticky skončilo prohrou stavů v bitvě na Bílé hoře už v listopadu 1620. Formálně ale tuhle historickou kapitolu ukončila až o půl roku později poprava 27 účastníků povstání. Odehrála se na Staroměstském náměstí v Praze, byla veřejná a začínala v pět hodin ráno. Přesně 21. června od ní uplynulo 400 let.",2021-06-21 15:49:00,[],Věda a technologie,,irozhlas.cz
210,"Fenomén, který nevymýtili ani komunisté. Zahradní trpaslíci mají tradici delší než tisíc let",https://www.lidovky.cz/relax/zajimavosti/fenomen-ktery-nevymytili-ani-komuniste-zahradni-trpaslici-maji-tradici-delsi-nez-tisic-let.A210621_151248_ln-zajimavosti_ape#utm_source=rss&utm_medium=feed&utm_campaign=ln_relax&utm_content=main,"Zlatá éra zahradních trpaslíků už sice pominula, fenomén, který nevymýtili ani komunisté, ale žije dál a nepřestává budit emoce i pozornost. Miniaturní postavičky mají své skalní fanoušky po celém světě a v pondělí si na mezinárodní den trpaslíků připomenou jejich tisíciletí dlouhou tradici.",2021-06-21 16:00:00,['Relax - Zajímavosti'],Zajímavosti,Shutterstock,lidovky.cz
380,"Rusalka, Země nomádů a Janička z Arku. Zajděte si do kina na tři výrazné autorské filmy",https://www.irozhlas.cz/kultura/film/kinotipy-rusalka-zeme-nomadu-johanka-z-arku_2106211839_jgr,"Kulturní redakce Radiožurnálu přináší tipy na tři filmy výrazných současných filmových autorů, tedy scenáristů a režisérů v jedné osobě, na které aktuálně můžete zajít do českých kin.",2021-06-21 16:39:00,[],Kultura,,irozhlas.cz
400,"ALS je stále tajemná nemoc. Pacientům ochabují svaly, komunikují díky přístroji, který odezírá z očí",https://www.irozhlas.cz/zivotni-styl/zdravi/svetovy-den-als-amyotroficka-lateralni-skleroza-nemoc-ochable-svaly-spolek-alsa_2106211819_aur,"Na pondělí 21. června připadá světový den amyotrofické laterální sklerózy (ALS). Nemoc, na kterou zemřel například expremiér Stanislav Gross nebo fyzik Stephen Hawking, lékaři v Česku ročně diagnostikují dvěma stovkám lidí. Stejný počet lidí na ALS zemře. Lék neexistuje, známé nejsou ani příčiny onemocnění. Do pátrání po nich se teď pustili čeští vědci.",2021-06-21 16:19:00,[],Životní styl a společnost,,irozhlas.cz
440,Přesun protidrogového odboru z Úřadu vlády je opět ve hře. Část expertů nesouhlasí,https://denikn.cz/649767/presun-protidrogoveho-odboru-z-uradu-vlady-je-opet-ve-hre-cast-expertu-nesouhlasi/,Úřad vlády chce podle zjištění Deníku N přesunout protidrogový odbor ze svých struktur pod ministerstvo zdravotnictví. Krok zdůvodňuje především nedávnými zjištěními Nejvyššího kontrolního úřadu. Někteří odborníci však před tím varují.,2021-06-21 16:28:10,"['Česko', 'Zdravotnictví']",Česko,,denikn.cz
441,"Duka zpochybňuje případ sexuálního zneužívání, který potvrdila policie i jeho řád. Omlouvat se odmítá",https://denikn.cz/649522/duka-zpochybnuje-pripad-sexualniho-zneuzivani-ktery-potvrdila-policie-i-jeho-rad-omlouvat-se-odmita/,"Ústavní soud nedávno uzavřel jeden ze známých případů sexuálního zneužívání v katolické církvi. Kauza ukazuje, že vnímání tohoto tématu se v nejvyšších církevních patrech příliš nemění.",2021-06-21 16:18:38,"['Česko', 'Náboženství', 'Zneužívání v církvi']",Česko,,denikn.cz
442,"Kulhánek chce řešit česko-ruské vztahy se všemi stranami. Ptali jsme se, s čím na neveřejná jednání jdou Piráti či SPD",https://denikn.cz/648755/kulhanek-chce-resit-cesko-ruske-vztahy-se-vsemi-stranami-ptali-jsme-se-s-cim-na-neverejna-jednani-jdou-pirati-ci-spd/,"Ve středu bude ministr zahraničí Jakub Kulhánek jednat se zástupci parlamentních stran o budoucnosti česko-ruských vztahů po vrbětické kauze. V pozvánce, kterou má Deník N k dispozici, Černínský palác píše, že je potřeba mít na vztazích s Moskvou politický konsenzus. Zástupci některých stran chtějí na jednání prosadit to, aby Česko žádalo po Rusku finanční náhradu a&#160;omluvu za výbuch skladů, další požadují normalizaci vztahů.",2021-06-21 16:03:42,"['Česko', 'Kauza Vrbětice']",Česko,,denikn.cz
450,"Polská vláda zvažovala nasadit proti ženským demonstracím vojáky, ukazují e-maily",https://denikn.cz/650045/polska-vlada-zvazovala-nasadit-proti-zenskym-demonstracim-vojaky-ukazuji-e-maily/,"V Polsku se na pokračování objevují citlivé vládní informace, a to poté, co bylo předminulý týden oznámeno, že někdo získal neoprávněný přístup do e-mailové schránky vedoucího úřadu polské vlády, píšou Wojciech Czuchnowski a Iwona Szpala v polském deníku Gazeta Wyborcza.",2021-06-21 16:40:39,"['Svět', 'Polsko']",Svět,,denikn.cz
0,Na Staroměstském náměstí proběhla po 400 letech znovu poprava 27 českých pánů. Krev ale tentokrát netekla,https://www.lidovky.cz/domov/na-staromestskem-namesti-probehla-po-400-letech-znovu-poprava-27-ceskych-panu-krev-ale-tentokrat-net.A210621_184939_ln_domov_lros#utm_source=rss&utm_medium=feed&utm_campaign=ln_domov&utm_content=main,"Staroměstské náměstí v Praze si 21. června připomnělo 400 let od popravy sedmadvaceti českých pánů po Bílé hoře. Spolek Rytíři Koruny České pod záštitou Prahy 1 připravil program na počest památky popravených. Zahrnoval šermíře, jezdce na koních i kata Mydláře.",2021-06-21 17:06:00,['Zprávy - Domov'],Zprávy z domova,MAFRA,lidovky.cz
31,"EU uvalila třetí sérii sankcí v reakci na vojenský převrat v Barmě, tamní představitele viní z narušení demokracie",https://www.lidovky.cz/svet/eu-uvalila-treti-serii-sankci-v-reakci-na-vojensky-prevrat-v-barme-tamni-predst.A210621_183951_ln_zahranici_lihem#utm_source=rss&utm_medium=feed&utm_campaign=ln_zahranici&utm_content=main,"Evropská unie schválila další, už třetí sérii sankcí v reakci na únorový vojenský převrat a následné represe proti demonstrantům v Barmě. Sankční seznam se rozšířil o osm představitelů vojenské vlády, včetně ministrů, jejich náměstků, generálního prokurátora, tři hospodářské subjekty a Organizaci válečných veteránů. Celkem už je na seznamu 43 osob a šest hospodářských subjektů. O přijetí sankcí informovala Rada EU.",2021-06-21 16:39:00,['Zprávy - Svět'],Zprávy ze světa,Reuters,lidovky.cz
60,"Myslím si, že UEFA musí být z Eura dost zklamaná, hlásí český fanoušek z Británie",https://www.lidovky.cz/sport/fotbal/myslim-si-ze-uefa-musi-byt-z-eura-dost-zklamana-hlasi-cesky-fanousek-z-britanie.A210621_173354_ln-sport-fotbal_lros#utm_source=rss&utm_medium=feed&utm_campaign=ln_sport&utm_content=main,"Třiadvacetiletý Tomáš Pavlík z Víchové nad Jizerou v Krkonoších je jedním z mála fanoušků, kteří se přes přísné restrikce vydali přímo do dějiště zápasů českých fotbalistů v základní skupině Eura na britských ostrovech.",2021-06-21 17:00:00,['Sport - Fotbal'],Sport,Tomáš Pavlík Lidovky.cz,lidovky.cz
340,"Úspěch mi dojde později, teď se připravuji na Wimbledon a olympiádu, nepolevuje Krejčíková",https://www.irozhlas.cz/sport/tenis/barbora-krejcikova-tenis-roland-garros-finale-rozhovor-cesky-rozhlas-irozhlas_2106211930_tzr,"České tenistce se podařil historický výkon, když vyhrála Roland Garros ve dvouhře i čtyřhře. „Lidi se mnou chtějí mluvit, vyfotit se. Jsem v půlce sezóny a nemám čas. Musím je odmítat a to nerada dělám,“ zvyká si na změnu Krejčíková. Na co se jí v rozhovoru pro stanici Radiožurnál Sport ptala kolegyně, tenistka a moderátorka Andrea Sestini Hlaváčková? Celý rozhovor si můžete poslechnout nebo přečíst.",2021-06-21 17:30:00,[],Sport,,irozhlas.cz
